trade_date,market,industry,moneydj_sector_id,moneydj_market_index,moneydj_sector_index,moneydj_flow_rate_pct,source,source_url
2026-06-02,TWSE,汽車,EB022000,45557.31,295.83,0.32,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB022000
2026-06-03,TWSE,汽車,EB022000,46459.16,299.2,0.3,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB022000
2026-06-04,TWSE,汽車,EB022000,45677.46,299.68,0.26,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB022000
2026-06-05,TWSE,汽車,EB022000,45070.94,301.35,0.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB022000
2026-06-08,TWSE,汽車,EB022000,43502.78,291.47,0.32,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB022000
2026-06-09,TWSE,汽車,EB022000,44704.44,296.73,0.32,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB022000
2026-03-13,TWSE,電子,EB023000,33400.32,2073.23,78.9,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-16,TWSE,電子,EB023000,33342.51,2064.39,77.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-17,TWSE,電子,EB023000,33836.57,2100.44,83.47,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-18,TWSE,電子,EB023000,34348.58,2139.08,83.38,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-19,TWSE,電子,EB023000,33689.68,2095.85,80.42,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-20,TWSE,電子,EB023000,33543.88,2085.73,81.67,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-23,TWSE,電子,EB023000,32722.5,2033.49,72.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-24,TWSE,電子,EB023000,32612.24,2023.2,79.41,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-25,TWSE,電子,EB023000,33439.11,2080.12,80.63,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-26,TWSE,電子,EB023000,33337.62,2073.43,84.44,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-27,TWSE,電子,EB023000,33112.59,2057.24,81.43,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-30,TWSE,電子,EB023000,32518.16,2013.01,75.7,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-31,TWSE,電子,EB023000,31722.99,1958.8,76.32,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-01,TWSE,電子,EB023000,33174.82,2060.38,77.52,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-02,TWSE,電子,EB023000,32572.43,2016.26,78.98,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-07,TWSE,電子,EB023000,33229.82,2063.53,79.36,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-08,TWSE,電子,EB023000,34761.38,2175.74,77.56,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-09,TWSE,電子,EB023000,34861.16,2184.46,80.76,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-10,TWSE,電子,EB023000,35417.83,2229.83,80.49,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-13,TWSE,電子,EB023000,35457.29,2230.67,78.74,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-14,TWSE,電子,EB023000,36296.12,2289.64,78.7,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-15,TWSE,電子,EB023000,36722.14,2321.71,78.17,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-16,TWSE,電子,EB023000,37132.02,2349.49,79.85,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-17,TWSE,電子,EB023000,36804.34,2324.61,79.11,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-20,TWSE,電子,EB023000,36958.8,2338.52,77.44,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-21,TWSE,電子,EB023000,37605.11,2388.31,81.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-22,TWSE,電子,EB023000,37878.47,2409.35,79.41,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-23,TWSE,電子,EB023000,37714.15,2403.28,78.77,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-24,TWSE,電子,EB023000,38932.4,2501.76,81.45,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-27,TWSE,電子,EB023000,39616.63,2557.69,81.16,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-28,TWSE,電子,EB023000,39521.73,2545.38,84.15,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-29,TWSE,電子,EB023000,39303.5,2523.25,80.98,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-04-30,TWSE,電子,EB023000,38926.63,2497.52,81.68,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-04,TWSE,電子,EB023000,40705.14,2636.84,79.07,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-05,TWSE,電子,EB023000,40769.29,2636.97,81.39,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-06,TWSE,電子,EB023000,41138.85,2663.65,83.11,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-07,TWSE,電子,EB023000,41933.78,2722.61,82.21,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-08,TWSE,電子,EB023000,41603.94,2695.24,81.48,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-11,TWSE,電子,EB023000,41790.06,2708.29,82.7,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-12,TWSE,電子,EB023000,41898.32,2723.81,81.28,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-13,TWSE,電子,EB023000,41374.5,2682.71,80.71,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-14,TWSE,電子,EB023000,41751.75,2715.28,85.64,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-15,TWSE,電子,EB023000,41172.36,2672.06,81.35,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-18,TWSE,電子,EB023000,40891.82,2653.49,80.94,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-19,TWSE,電子,EB023000,40175.56,2595.13,82.92,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-20,TWSE,電子,EB023000,40020.82,2583.64,81.9,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-21,TWSE,電子,EB023000,41368.21,2683.66,83.09,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-22,TWSE,電子,EB023000,42267.97,2752.45,83.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-25,TWSE,電子,EB023000,43644.4,2858.55,80.15,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-26,TWSE,電子,EB023000,43525.37,2845.7,83.06,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-27,TWSE,電子,EB023000,44256.8,2898.24,82.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-28,TWSE,電子,EB023000,43636.44,2853.68,81.38,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-05-29,TWSE,電子,EB023000,44732.94,2928.42,82.82,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-06-01,TWSE,電子,EB023000,45337.91,2963.89,81.82,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-06-02,TWSE,電子,EB023000,45557.31,2975.0,81.15,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-06-03,TWSE,電子,EB023000,46459.16,3027.25,79.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-06-04,TWSE,電子,EB023000,45677.46,2962.57,73.3,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-06-05,TWSE,電子,EB023000,45070.94,2917.66,74.75,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-06-08,TWSE,電子,EB023000,43502.78,2813.53,70.85,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-06-09,TWSE,電子,EB023000,44704.44,2886.43,77.81,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB023000
2026-03-13,TWSE,半導體,EB032000,33400.32,1107.91,34.71,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-16,TWSE,半導體,EB032000,33342.51,1100.96,33.98,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-17,TWSE,半導體,EB032000,33836.57,1118.24,32.4,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-18,TWSE,半導體,EB032000,34348.58,1141.5,37.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-19,TWSE,半導體,EB032000,33689.68,1110.03,36.98,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-20,TWSE,半導體,EB032000,33543.88,1103.4,40.55,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-23,TWSE,半導體,EB032000,32722.5,1079.65,33.15,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-24,TWSE,半導體,EB032000,32612.24,1075.93,35.09,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-25,TWSE,半導體,EB032000,33439.11,1098.56,37.09,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-26,TWSE,半導體,EB032000,33337.62,1094.29,31.36,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-27,TWSE,半導體,EB032000,33112.59,1082.12,30.59,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-30,TWSE,半導體,EB032000,32518.16,1058.08,33.95,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-31,TWSE,半導體,EB032000,31722.99,1038.99,34.91,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-01,TWSE,半導體,EB032000,33174.82,1092.65,34.42,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-02,TWSE,半導體,EB032000,32572.43,1067.63,28.38,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-07,TWSE,半導體,EB032000,33229.82,1094.78,27.68,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-08,TWSE,半導體,EB032000,34761.38,1151.39,31.49,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-09,TWSE,半導體,EB032000,34861.16,1152.7,30.08,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-10,TWSE,半導體,EB032000,35417.83,1176.55,30.99,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-13,TWSE,半導體,EB032000,35457.29,1177.26,31.23,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-14,TWSE,半導體,EB032000,36296.12,1213.97,35.27,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-15,TWSE,半導體,EB032000,36722.14,1229.92,35.22,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-16,TWSE,半導體,EB032000,37132.02,1240.16,34.71,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-17,TWSE,半導體,EB032000,36804.34,1215.59,34.5,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-20,TWSE,半導體,EB032000,36958.8,1216.71,32.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-21,TWSE,半導體,EB032000,37605.11,1240.26,35.35,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-22,TWSE,半導體,EB032000,37878.47,1249.81,38.34,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-23,TWSE,半導體,EB032000,37714.15,1257.03,38.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-24,TWSE,半導體,EB032000,38932.4,1318.55,39.58,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-27,TWSE,半導體,EB032000,39616.63,1358.46,42.26,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-28,TWSE,半導體,EB032000,39521.73,1343.13,43.36,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-29,TWSE,半導體,EB032000,39303.5,1323.79,41.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-04-30,TWSE,半導體,EB032000,38926.63,1301.84,43.36,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-04,TWSE,半導體,EB032000,40705.14,1389.69,36.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-05,TWSE,半導體,EB032000,40769.29,1390.26,37.74,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-06,TWSE,半導體,EB032000,41138.85,1404.67,40.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-07,TWSE,半導體,EB032000,41933.78,1439.83,40.11,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-08,TWSE,半導體,EB032000,41603.94,1430.4,35.17,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-11,TWSE,半導體,EB032000,41790.06,1422.9,38.48,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-12,TWSE,半導體,EB032000,41898.32,1433.46,39.79,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-13,TWSE,半導體,EB032000,41374.5,1408.31,35.99,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-14,TWSE,半導體,EB032000,41751.75,1435.67,42.06,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-15,TWSE,半導體,EB032000,41172.36,1422.02,36.65,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-18,TWSE,半導體,EB032000,40891.82,1410.76,34.12,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-19,TWSE,半導體,EB032000,40175.56,1375.89,36.64,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-20,TWSE,半導體,EB032000,40020.82,1369.36,35.81,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-21,TWSE,半導體,EB032000,41368.21,1413.44,34.98,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-22,TWSE,半導體,EB032000,42267.97,1444.1,35.46,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-25,TWSE,半導體,EB032000,43644.4,1493.38,32.92,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-26,TWSE,半導體,EB032000,43525.37,1479.87,39.23,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-27,TWSE,半導體,EB032000,44256.8,1511.91,43.06,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-28,TWSE,半導體,EB032000,43636.44,1498.32,44.47,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-05-29,TWSE,半導體,EB032000,44732.94,1530.59,42.74,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-06-01,TWSE,半導體,EB032000,45337.91,1539.49,42.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-06-02,TWSE,半導體,EB032000,45557.31,1548.97,36.24,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-06-03,TWSE,半導體,EB032000,46459.16,1570.85,30.77,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-06-04,TWSE,半導體,EB032000,45677.46,1541.18,31.8,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-06-05,TWSE,半導體,EB032000,45070.94,1521.49,33.97,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-06-08,TWSE,半導體,EB032000,43502.78,1465.62,33.48,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-06-09,TWSE,半導體,EB032000,44704.44,1491.5,32.58,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB032000
2026-03-13,TWSE,電腦及週邊設備,EB033000,33400.32,317.85,6.62,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-16,TWSE,電腦及週邊設備,EB033000,33342.51,316.6,5.49,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-17,TWSE,電腦及週邊設備,EB033000,33836.57,319.97,6.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-18,TWSE,電腦及週邊設備,EB033000,34348.58,319.05,7.11,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-19,TWSE,電腦及週邊設備,EB033000,33689.68,316.88,7.69,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-20,TWSE,電腦及週邊設備,EB033000,33543.88,317.96,5.74,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-23,TWSE,電腦及週邊設備,EB033000,32722.5,309.1,5.78,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-24,TWSE,電腦及週邊設備,EB033000,32612.24,309.27,5.78,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-25,TWSE,電腦及週邊設備,EB033000,33439.11,314.72,6.12,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-26,TWSE,電腦及週邊設備,EB033000,33337.62,316.2,7.98,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-27,TWSE,電腦及週邊設備,EB033000,33112.59,313.65,6.19,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-30,TWSE,電腦及週邊設備,EB033000,32518.16,306.08,5.32,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-03-31,TWSE,電腦及週邊設備,EB033000,31722.99,296.87,5.6,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-01,TWSE,電腦及週邊設備,EB033000,33174.82,308.46,5.41,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-02,TWSE,電腦及週邊設備,EB033000,32572.43,303.51,4.51,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-07,TWSE,電腦及週邊設備,EB033000,33229.82,302.39,5.26,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-08,TWSE,電腦及週邊設備,EB033000,34761.38,321.14,6.51,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-09,TWSE,電腦及週邊設備,EB033000,34861.16,322.73,6.34,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-10,TWSE,電腦及週邊設備,EB033000,35417.83,328.77,6.41,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-13,TWSE,電腦及週邊設備,EB033000,35457.29,326.03,5.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-14,TWSE,電腦及週邊設備,EB033000,36296.12,332.39,5.42,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-15,TWSE,電腦及週邊設備,EB033000,36722.14,330.09,6.13,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-16,TWSE,電腦及週邊設備,EB033000,37132.02,336.59,6.29,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-17,TWSE,電腦及週邊設備,EB033000,36804.34,340.81,6.57,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-20,TWSE,電腦及週邊設備,EB033000,36958.8,347.45,6.78,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-21,TWSE,電腦及週邊設備,EB033000,37605.11,356.82,8.11,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-22,TWSE,電腦及週邊設備,EB033000,37878.47,362.12,8.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-23,TWSE,電腦及週邊設備,EB033000,37714.15,352.78,6.94,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-24,TWSE,電腦及週邊設備,EB033000,38932.4,363.82,7.78,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-27,TWSE,電腦及週邊設備,EB033000,39616.63,364.78,7.36,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-28,TWSE,電腦及週邊設備,EB033000,39521.73,361.94,5.94,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-29,TWSE,電腦及週邊設備,EB033000,39303.5,362.84,5.65,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-04-30,TWSE,電腦及週邊設備,EB033000,38926.63,356.76,5.38,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-04,TWSE,電腦及週邊設備,EB033000,40705.14,365.35,5.53,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-05,TWSE,電腦及週邊設備,EB033000,40769.29,363.02,5.93,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-06,TWSE,電腦及週邊設備,EB033000,41138.85,372.33,8.29,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-07,TWSE,電腦及週邊設備,EB033000,41933.78,375.49,8.79,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-08,TWSE,電腦及週邊設備,EB033000,41603.94,381.6,8.62,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-11,TWSE,電腦及週邊設備,EB033000,41790.06,391.6,8.76,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-12,TWSE,電腦及週邊設備,EB033000,41898.32,395.75,8.1,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-13,TWSE,電腦及週邊設備,EB033000,41374.5,391.2,8.2,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
2026-05-14,TWSE,電腦及週邊設備,EB033000,41751.75,386.68,7.99,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB033000
